'Elapsed time','ECG I','ECG I filtered'
'0:10.626',-0.15000000,-0.07500000
'0:10.628',-0.14000000,-0.08000000
'0:10.630',-0.14500000,-0.08000000
'0:10.632',-0.14000000,-0.08000000
'0:10.634',-0.13500000,-0.08500000
'0:10.636',-0.12500000,-0.08500000
'0:10.638',-0.14500000,-0.09000000
'0:10.640',-0.15500000,-0.09000000
'0:10.642',-0.15000000,-0.09000000
'0:10.644',-0.15000000,-0.09000000
'0:10.646',-0.14000000,-0.09000000
'0:10.648',-0.13000000,-0.08500000
'0:10.650',-0.12500000,-0.08500000
'0:10.652',-0.12000000,-0.08000000
'0:10.654',-0.11500000,-0.08000000
'0:10.656',-0.14000000,-0.07500000
'0:10.658',-0.13500000,-0.07500000
'0:10.660',-0.13000000,-0.07500000
'0:10.662',-0.15500000,-0.07500000
'0:10.664',-0.16000000,-0.07500000
'0:10.666',-0.15500000,-0.08000000
'0:10.668',-0.15000000,-0.08000000
'0:10.670',-0.14500000,-0.08500000
'0:10.672',-0.14000000,-0.09000000
'0:10.674',-0.13000000,-0.09500000
'0:10.676',-0.14500000,-0.09500000
'0:10.678',-0.14500000,-0.10000000
'0:10.680',-0.15500000,-0.10000000
'0:10.682',-0.16000000,-0.09500000
'0:10.684',-0.16000000,-0.09500000
'0:10.686',-0.15000000,-0.09500000
'0:10.688',-0.13500000,-0.09000000
'0:10.690',-0.13000000,-0.09000000
'0:10.692',-0.13500000,-0.09500000
'0:10.694',-0.14500000,-0.09500000
'0:10.696',-0.16000000,-0.10000000
'0:10.698',-0.16500000,-0.10000000
'0:10.700',-0.16000000,-0.10500000
'0:10.702',-0.17000000,-0.11000000
'0:10.704',-0.17000000,-0.11000000
'0:10.706',-0.15500000,-0.11000000
'0:10.708',-0.14000000,-0.11000000
'0:10.710',-0.13000000,-0.10500000
'0:10.712',-0.14000000,-0.10000000
'0:10.714',-0.15000000,-0.10000000
'0:10.716',-0.15500000,-0.09500000
'0:10.718',-0.16000000,-0.09500000
'0:10.720',-0.16500000,-0.09000000
'0:10.722',-0.18000000,-0.09000000
'0:10.724',-0.18500000,-0.09000000
'0:10.726',-0.16500000,-0.09000000
'0:10.728',-0.16000000,-0.09500000
'0:10.730',-0.15500000,-0.09500000
'0:10.732',-0.14000000,-0.09500000
'0:10.734',-0.14500000,-0.09500000
'0:10.736',-0.15500000,-0.09500000
'0:10.738',-0.17000000,-0.09000000
'0:10.740',-0.16500000,-0.09000000
'0:10.742',-0.18000000,-0.09000000
'0:10.744',-0.16000000,-0.09000000
'0:10.746',-0.15500000,-0.09000000
'0:10.748',-0.14000000,-0.09500000
'0:10.750',-0.14500000,-0.10000000
'0:10.752',-0.13500000,-0.10500000
'0:10.754',-0.16000000,-0.11000000
'0:10.756',-0.17000000,-0.11500000
'0:10.758',-0.19000000,-0.11500000
'0:10.760',-0.21500000,-0.11500000
'0:10.762',-0.21000000,-0.11000000
'0:10.764',-0.20000000,-0.11000000
'0:10.766',-0.17000000,-0.10500000
'0:10.768',-0.15000000,-0.10000000
'0:10.770',-0.14000000,-0.10000000
'0:10.772',-0.15000000,-0.10000000
'0:10.774',-0.15500000,-0.10500000
'0:10.776',-0.15500000,-0.10500000
'0:10.778',-0.18000000,-0.11000000
'0:10.780',-0.18500000,-0.11500000
'0:10.782',-0.19000000,-0.11500000
'0:10.784',-0.19000000,-0.12000000
'0:10.786',-0.17500000,-0.12000000
'0:10.788',-0.15500000,-0.12000000
'0:10.790',-0.15000000,-0.11500000
'0:10.792',-0.14500000,-0.11500000
'0:10.794',-0.15000000,-0.11500000
'0:10.796',-0.16000000,-0.11500000
'0:10.798',-0.16500000,-0.11500000
'0:10.800',-0.17000000,-0.11500000
'0:10.802',-0.16000000,-0.11000000
'0:10.804',-0.16000000,-0.11000000
'0:10.806',-0.15000000,-0.11000000
'0:10.808',-0.14500000,-0.10500000
'0:10.810',-0.13500000,-0.10000000
'0:10.812',-0.12500000,-0.09500000
'0:10.814',-0.14000000,-0.09000000
'0:10.816',-0.14500000,-0.08500000
'0:10.818',-0.15000000,-0.08000000
'0:10.820',-0.16000000,-0.07500000
'0:10.822',-0.17000000,-0.07000000
'0:10.824',-0.15000000,-0.06500000
'0:10.826',-0.13500000,-0.06500000
'0:10.828',-0.10500000,-0.06000000
'0:10.830',-0.10000000,-0.06000000
'0:10.832',-0.09500000,-0.06000000
'0:10.834',-0.09000000,-0.06000000
'0:10.836',-0.10500000,-0.06000000
'0:10.838',-0.12500000,-0.06000000
'0:10.840',-0.12500000,-0.06000000
'0:10.842',-0.12500000,-0.05500000
'0:10.844',-0.10500000,-0.05000000
'0:10.846',-0.09000000,-0.04500000
'0:10.848',-0.08500000,-0.04500000
'0:10.850',-0.11000000,-0.04000000
'0:10.852',-0.10000000,-0.04000000
'0:10.854',-0.11500000,-0.04000000
'0:10.856',-0.12000000,-0.04500000
'0:10.858',-0.13500000,-0.05000000
'0:10.860',-0.14500000,-0.06000000
'0:10.862',-0.15500000,-0.06500000
'0:10.864',-0.14000000,-0.07000000
'0:10.866',-0.14000000,-0.08000000
'0:10.868',-0.14500000,-0.08500000
'0:10.870',-0.15500000,-0.09000000
'0:10.872',-0.16000000,-0.09500000
'0:10.874',-0.17500000,-0.10000000
'0:10.876',-0.17000000,-0.10500000
'0:10.878',-0.18000000,-0.11000000
'0:10.880',-0.17500000,-0.11000000
'0:10.882',-0.17500000,-0.11000000
'0:10.884',-0.17000000,-0.11000000
'0:10.886',-0.17000000,-0.10500000
'0:10.888',-0.15000000,-0.10000000
'0:10.890',-0.15500000,-0.09500000
'0:10.892',-0.15500000,-0.09000000
'0:10.894',-0.16000000,-0.09000000
'0:10.896',-0.17500000,-0.08500000
'0:10.898',-0.18000000,-0.08500000
'0:10.900',-0.19500000,-0.09000000
'0:10.902',-0.19500000,-0.09000000
'0:10.904',-0.18500000,-0.09500000
'0:10.906',-0.18000000,-0.10000000
'0:10.908',-0.17500000,-0.10500000
'0:10.910',-0.16500000,-0.11000000
'0:10.912',-0.18000000,-0.11000000
'0:10.914',-0.19500000,-0.11500000
'0:10.916',-0.20500000,-0.11500000
'0:10.918',-0.20000000,-0.11500000
'0:10.920',-0.19500000,-0.12000000
'0:10.922',-0.20500000,-0.12000000
'0:10.924',-0.18000000,-0.12500000
'0:10.926',-0.17000000,-0.12500000
'0:10.928',-0.17000000,-0.13000000
'0:10.930',-0.16500000,-0.13000000
'0:10.932',-0.15500000,-0.13000000
'0:10.934',-0.18000000,-0.12500000
'0:10.936',-0.19000000,-0.12500000
'0:10.938',-0.21000000,-0.12000000
'0:10.940',-0.21000000,-0.12000000
'0:10.942',-0.21000000,-0.12000000
'0:10.944',-0.21500000,-0.12000000
'0:10.946',-0.18500000,-0.12000000
'0:10.948',-0.18500000,-0.12000000
'0:10.950',-0.17000000,-0.12000000
'0:10.952',-0.16000000,-0.12000000
'0:10.954',-0.16000000,-0.12500000
'0:10.956',-0.20000000,-0.12500000
'0:10.958',-0.23500000,-0.13000000
'0:10.960',-0.23000000,-0.13500000
'0:10.962',-0.24500000,-0.14000000
'0:10.964',-0.24000000,-0.15000000
'0:10.966',-0.24500000,-0.15500000
'0:10.968',-0.23500000,-0.16000000
'0:10.970',-0.20500000,-0.15500000
'0:10.972',-0.17500000,-0.14500000
'0:10.974',-0.16000000,-0.11500000
'0:10.976',-0.09000000,-0.06500000
'0:10.978',-0.03000000,0.00000000
'0:10.980',0.00500000,0.08000000
'0:10.982',0.08000000,0.17500000
'0:10.984',0.19500000,0.27000000
'0:10.986',0.30500000,0.36500000
'0:10.988',0.43500000,0.44500000
'0:10.990',0.51500000,0.50500000
'0:10.992',0.52000000,0.54000000
'0:10.994',0.50500000,0.55000000
'0:10.996',0.44000000,0.52500000
'0:10.998',0.38500000,0.47500000
'0:11.000',0.31000000,0.40000000
'0:11.002',0.21500000,0.31000000
'0:11.004',0.12500000,0.20500000
'0:11.006',0.03500000,0.10500000
'0:11.008',-0.08500000,0.00500000
'0:11.010',-0.18000000,-0.08000000
'0:11.012',-0.25500000,-0.15000000
'0:11.014',-0.30000000,-0.20000000
'0:11.016',-0.28500000,-0.22500000
'0:11.018',-0.28500000,-0.23500000
'0:11.020',-0.28000000,-0.23000000
'0:11.022',-0.26500000,-0.21000000
'0:11.024',-0.22500000,-0.18500000
'0:11.026',-0.20000000,-0.16000000
'0:11.028',-0.16500000,-0.14000000
'0:11.030',-0.15000000,-0.12000000
'0:11.032',-0.15500000,-0.11000000
'0:11.034',-0.15500000,-0.10500000
'0:11.036',-0.17000000,-0.10000000
'0:11.038',-0.18500000,-0.10000000
'0:11.040',-0.19500000,-0.10000000
'0:11.042',-0.17500000,-0.10000000
'0:11.044',-0.15500000,-0.10000000
'0:11.046',-0.15500000,-0.09500000
'0:11.048',-0.15000000,-0.09500000
'0:11.050',-0.15500000,-0.09000000
'0:11.052',-0.15500000,-0.08500000
'0:11.054',-0.17000000,-0.08000000
'0:11.056',-0.15000000,-0.07500000
'0:11.058',-0.14500000,-0.07500000
'0:11.060',-0.15500000,-0.07500000
'0:11.062',-0.15500000,-0.07500000
'0:11.064',-0.15000000,-0.07500000
'0:11.066',-0.14000000,-0.07500000
'0:11.068',-0.12500000,-0.07500000
'0:11.070',-0.10500000,-0.07500000
'0:11.072',-0.13000000,-0.07500000
'0:11.074',-0.15000000,-0.07500000
'0:11.076',-0.13500000,-0.07500000
'0:11.078',-0.15000000,-0.07000000
'0:11.080',-0.16000000,-0.07000000
'0:11.082',-0.15000000,-0.07000000
'0:11.084',-0.14500000,-0.07500000
'0:11.086',-0.12500000,-0.07500000
'0:11.088',-0.11500000,-0.07500000
'0:11.090',-0.10500000,-0.07500000
'0:11.092',-0.11000000,-0.07000000
'0:11.094',-0.11000000,-0.07000000
'0:11.096',-0.12000000,-0.06500000
'0:11.098',-0.13500000,-0.06000000
'0:11.100',-0.12500000,-0.05500000
'0:11.102',-0.11500000,-0.05000000
'0:11.104',-0.10500000,-0.04500000
'0:11.106',-0.11000000,-0.04500000
'0:11.108',-0.11500000,-0.04500000
'0:11.110',-0.11000000,-0.04500000
'0:11.112',-0.11500000,-0.04500000
'0:11.114',-0.13000000,-0.05000000
'0:11.116',-0.12000000,-0.05000000
'0:11.118',-0.12000000,-0.05000000
'0:11.120',-0.14000000,-0.04500000
'0:11.122',-0.14000000,-0.04500000
'0:11.124',-0.12000000,-0.04000000
'0:11.126',-0.10500000,-0.04000000
'0:11.128',-0.08500000,-0.03500000
'0:11.130',-0.08500000,-0.03500000
'0:11.132',-0.08000000,-0.03500000
'0:11.134',-0.08500000,-0.03500000
'0:11.136',-0.09000000,-0.03500000
'0:11.138',-0.10000000,-0.03000000
'0:11.140',-0.09000000,-0.02500000
'0:11.142',-0.09500000,-0.02000000
'0:11.144',-0.08000000,-0.01500000
'0:11.146',-0.06500000,-0.00500000
'0:11.148',-0.06000000,0.00500000
'0:11.150',-0.03500000,0.01000000
'0:11.152',-0.04500000,0.01500000
'0:11.154',-0.06000000,0.02000000
'0:11.156',-0.05500000,0.02500000
'0:11.158',-0.05000000,0.02500000
'0:11.160',-0.05000000,0.02500000
'0:11.162',-0.04000000,0.02500000
'0:11.164',-0.03000000,0.02500000
'0:11.166',-0.02000000,0.03000000
'0:11.168',-0.01000000,0.03500000
'0:11.170',0.00500000,0.04000000
'0:11.172',0.01000000,0.04500000
'0:11.174',-0.02000000,0.05000000
'0:11.176',-0.02500000,0.05500000
'0:11.178',-0.01500000,0.05500000
'0:11.180',-0.00500000,0.06000000
'0:11.182',0.01000000,0.06000000
'0:11.184',0.03000000,0.06500000
'0:11.186',0.04500000,0.07000000
'0:11.188',0.05000000,0.08000000
'0:11.190',0.05500000,0.09000000
'0:11.192',0.06000000,0.10000000
'0:11.194',0.05500000,0.11000000
'0:11.196',0.05500000,0.12000000
'0:11.198',0.05500000,0.13000000
'0:11.200',0.05500000,0.13500000
'0:11.202',0.07000000,0.14000000
'0:11.204',0.08500000,0.14500000
'0:11.206',0.09500000,0.14500000
'0:11.208',0.10000000,0.15000000
'0:11.210',0.11500000,0.15500000
'0:11.212',0.11000000,0.15500000
'0:11.214',0.09500000,0.16000000
'0:11.216',0.09500000,0.16000000
'0:11.218',0.07500000,0.16500000
'0:11.220',0.06500000,0.16500000
'0:11.222',0.07500000,0.16500000
'0:11.224',0.12000000,0.16000000
'0:11.226',0.08500000,0.16000000
'0:11.228',0.09500000,0.16000000
'0:11.230',0.11000000,0.16000000
'0:11.232',0.09500000,0.16000000
'0:11.234',0.07500000,0.16000000
'0:11.236',0.05500000,0.15500000
'0:11.238',0.04000000,0.15000000
'0:11.240',0.03500000,0.14500000
'0:11.242',0.02000000,0.13500000
'0:11.244',0.03500000,0.12500000
'0:11.246',0.03500000,0.11000000
'0:11.248',0.02500000,0.09500000
'0:11.250',0.03500000,0.08000000
'0:11.252',0.00000000,0.07000000
'0:11.254',-0.03000000,0.06000000
'0:11.256',-0.03000000,0.05500000
'0:11.258',-0.03500000,0.05000000
'0:11.260',-0.05000000,0.04500000
'0:11.262',-0.07000000,0.03500000
'0:11.264',-0.07000000,0.03000000
'0:11.266',-0.07000000,0.02000000
'0:11.268',-0.06000000,0.01000000
'0:11.270',-0.07500000,-0.00500000
'0:11.272',-0.10000000,-0.01500000
'0:11.274',-0.11000000,-0.02500000
'0:11.276',-0.12500000,-0.03500000
'0:11.278',-0.14500000,-0.04500000
'0:11.280',-0.15500000,-0.05000000
'0:11.282',-0.15500000,-0.05500000
'0:11.284',-0.13500000,-0.06000000
'0:11.286',-0.13500000,-0.07000000
'0:11.288',-0.13000000,-0.07500000
'0:11.290',-0.11500000,-0.08000000
'0:11.292',-0.14500000,-0.08500000
'0:11.294',-0.14500000,-0.08500000
'0:11.296',-0.14500000,-0.08500000
'0:11.298',-0.16500000,-0.08500000
'0:11.300',-0.16000000,-0.08500000
'0:11.302',-0.15000000,-0.08500000
'0:11.304',-0.15500000,-0.08000000
'0:11.306',-0.14000000,-0.08500000
'0:11.308',-0.15000000,-0.08500000
'0:11.310',-0.15000000,-0.09500000
'0:11.312',-0.17500000,-0.10000000
'0:11.314',-0.17000000,-0.11000000
'0:11.316',-0.17000000,-0.11500000
'0:11.318',-0.17000000,-0.12000000
'0:11.320',-0.16500000,-0.12000000
'0:11.322',-0.16500000,-0.12000000
'0:11.324',-0.15500000,-0.11500000
'0:11.326',-0.15500000,-0.11000000
'0:11.328',-0.14500000,-0.10000000
'0:11.330',-0.14500000,-0.09500000
'0:11.332',-0.17000000,-0.08500000
'0:11.334',-0.16000000,-0.08000000
'0:11.336',-0.16500000,-0.07500000
'0:11.338',-0.16500000,-0.07000000
'0:11.340',-0.15500000,-0.07000000
'0:11.342',-0.15000000,-0.07000000
'0:11.344',-0.15000000,-0.07500000
'0:11.346',-0.13500000,-0.07500000
'0:11.348',-0.13500000,-0.08000000
'0:11.350',-0.13500000,-0.08000000
'0:11.352',-0.15500000,-0.08000000
'0:11.354',-0.17000000,-0.08500000
'0:11.356',-0.17000000,-0.08500000
'0:11.358',-0.15500000,-0.08000000
'0:11.360',-0.15000000,-0.08000000
'0:11.362',-0.15000000,-0.08000000
'0:11.364',-0.14500000,-0.07500000
'0:11.366',-0.14000000,-0.07500000
'0:11.368',-0.13500000,-0.07000000
'0:11.370',-0.15000000,-0.07000000
'0:11.372',-0.15500000,-0.07000000
'0:11.374',-0.16500000,-0.07500000
'0:11.376',-0.16000000,-0.07500000
'0:11.378',-0.16500000,-0.08000000
'0:11.380',-0.15500000,-0.08500000
'0:11.382',-0.15000000,-0.08500000
'0:11.384',-0.14000000,-0.09000000
'0:11.386',-0.13000000,-0.09000000
'0:11.388',-0.12000000,-0.09000000
'0:11.390',-0.13500000,-0.09000000
'0:11.392',-0.15000000,-0.08500000
'0:11.394',-0.15500000,-0.08500000
'0:11.396',-0.16000000,-0.08500000
'0:11.398',-0.16000000,-0.08500000
'0:11.400',-0.14500000,-0.08500000
'0:11.402',-0.14500000,-0.08500000
'0:11.404',-0.13500000,-0.08500000
'0:11.406',-0.13500000,-0.08500000
'0:11.408',-0.12000000,-0.08000000
'0:11.410',-0.13500000,-0.07500000
'0:11.412',-0.14500000,-0.07000000
'0:11.414',-0.14000000,-0.06500000
'0:11.416',-0.14500000,-0.06000000
'0:11.418',-0.16000000,-0.06000000
'0:11.420',-0.15000000,-0.05500000
'0:11.422',-0.14500000,-0.05500000
'0:11.424',-0.13500000,-0.06000000
'0:11.426',-0.13500000,-0.06500000
'0:11.428',-0.12500000,-0.06500000
'0:11.430',-0.14000000,-0.07000000
'0:11.432',-0.15500000,-0.07500000
'0:11.434',-0.15000000,-0.07500000
'0:11.436',-0.15500000,-0.07500000
'0:11.438',-0.16500000,-0.07000000
'0:11.440',-0.15000000,-0.07000000
'0:11.442',-0.15000000,-0.07000000
'0:11.444',-0.14000000,-0.07000000
'0:11.446',-0.14000000,-0.07500000
'0:11.448',-0.13500000,-0.07500000
'0:11.450',-0.14000000,-0.08000000
'0:11.452',-0.15500000,-0.08500000
'0:11.454',-0.16500000,-0.09000000
'0:11.456',-0.16000000,-0.09000000
'0:11.458',-0.18000000,-0.09000000
'0:11.460',-0.17000000,-0.08500000
'0:11.462',-0.16000000,-0.08000000
'0:11.464',-0.16500000,-0.07500000
'0:11.466',-0.13000000,-0.07000000
'0:11.468',-0.14000000,-0.07000000
'0:11.470',-0.14500000,-0.06500000
'0:11.472',-0.15500000,-0.07000000
'0:11.474',-0.15500000,-0.07000000
'0:11.476',-0.16500000,-0.07500000
'0:11.478',-0.17000000,-0.07500000
'0:11.480',-0.15500000,-0.07500000
'0:11.482',-0.14500000,-0.07500000
'0:11.484',-0.13000000,-0.07500000
'0:11.486',-0.13000000,-0.07500000
'0:11.488',-0.12500000,-0.07000000
'0:11.490',-0.14500000,-0.07000000
'0:11.492',-0.14500000,-0.07000000
'0:11.494',-0.14000000,-0.07000000
'0:11.496',-0.15500000,-0.07000000
'0:11.498',-0.16000000,-0.07000000
'0:11.500',-0.15500000,-0.07000000
'0:11.502',-0.15500000,-0.07000000
'0:11.504',-0.15500000,-0.07000000
'0:11.506',-0.13500000,-0.06500000
'0:11.508',-0.13000000,-0.06500000
'0:11.510',-0.14500000,-0.06500000
'0:11.512',-0.16000000,-0.06500000
'0:11.514',-0.16500000,-0.06500000
'0:11.516',-0.18500000,-0.07000000
'0:11.518',-0.18500000,-0.07500000
'0:11.520',-0.15500000,-0.07500000
'0:11.522',-0.15500000,-0.08000000
'0:11.524',-0.15000000,-0.08000000
'0:11.526',-0.13500000,-0.08000000
'0:11.528',-0.13500000,-0.08000000
'0:11.530',-0.13500000,-0.08000000
'0:11.532',-0.13500000,-0.08000000
'0:11.534',-0.14000000,-0.07500000
'0:11.536',-0.15500000,-0.07500000
'0:11.538',-0.15000000,-0.07000000
'0:11.540',-0.14000000,-0.06500000
'0:11.542',-0.12500000,-0.06000000
'0:11.544',-0.12000000,-0.06000000
'0:11.546',-0.12000000,-0.05500000
'0:11.548',-0.12500000,-0.05500000
'0:11.550',-0.14500000,-0.05500000
'0:11.552',-0.13500000,-0.05500000
'0:11.554',-0.15000000,-0.05500000
'0:11.556',-0.14000000,-0.06000000
'0:11.558',-0.15500000,-0.06000000
'0:11.560',-0.13000000,-0.06000000
'0:11.562',-0.12500000,-0.06000000
'0:11.564',-0.11000000,-0.05500000
'0:11.566',-0.09500000,-0.05000000
'0:11.568',-0.08500000,-0.04500000
'0:11.570',-0.10000000,-0.03500000
'0:11.572',-0.10000000,-0.03000000
'0:11.574',-0.10500000,-0.02500000
'0:11.576',-0.10000000,-0.02000000
'0:11.578',-0.10500000,-0.02000000
'0:11.580',-0.09500000,-0.02500000
'0:11.582',-0.08000000,-0.02500000
'0:11.584',-0.07000000,-0.02500000
'0:11.586',-0.07000000,-0.02500000
'0:11.588',-0.08000000,-0.02500000
'0:11.590',-0.09000000,-0.02500000
'0:11.592',-0.11500000,-0.02500000
'0:11.594',-0.13500000,-0.03000000
'0:11.596',-0.14500000,-0.03500000
'0:11.598',-0.15500000,-0.04500000
'0:11.600',-0.13500000,-0.05500000
'0:11.602',-0.13000000,-0.06500000
'0:11.604',-0.15000000,-0.07500000
'0:11.606',-0.14000000,-0.08500000
'0:11.608',-0.15000000,-0.09000000
'0:11.610',-0.15500000,-0.09500000
'0:11.612',-0.16500000,-0.09500000
'0:11.614',-0.17000000,-0.09500000
'0:11.616',-0.17500000,-0.09000000
'0:11.618',-0.17500000,-0.09000000
'0:11.620',-0.15500000,-0.08500000
'0:11.622',-0.15000000,-0.08500000
'0:11.624',-0.14500000,-0.08000000
'0:11.626',-0.15500000,-0.08000000
'0:11.628',-0.14500000,-0.08000000
'0:11.630',-0.16500000,-0.08000000
'0:11.632',-0.18000000,-0.08000000
'0:11.634',-0.17000000,-0.08000000
'0:11.636',-0.18000000,-0.08000000
'0:11.638',-0.17500000,-0.08000000
'0:11.640',-0.16000000,-0.08500000
'0:11.642',-0.16000000,-0.08500000
'0:11.644',-0.16000000,-0.09000000
'0:11.646',-0.15500000,-0.09000000
'0:11.648',-0.15000000,-0.09000000
'0:11.650',-0.16000000,-0.09000000
'0:11.652',-0.16000000,-0.08000000
'0:11.654',-0.14000000,-0.07500000
'0:11.656',-0.13000000,-0.06000000
'0:11.658',-0.11000000,-0.05000000
'0:11.660',-0.08500000,-0.04000000
'0:11.662',-0.07500000,-0.03000000
'0:11.664',-0.06500000,-0.02000000
'0:11.666',-0.05500000,-0.01000000
'0:11.668',-0.06000000,-0.00500000
'0:11.670',-0.06500000,0.00000000
'0:11.672',-0.06500000,0.00000000
'0:11.674',-0.07000000,0.00500000
'0:11.676',-0.07000000,0.00500000
'0:11.678',-0.05000000,0.01000000
'0:11.680',-0.04000000,0.01000000
'0:11.682',-0.03000000,0.01500000
'0:11.684',-0.02500000,0.01500000
'0:11.686',-0.02500000,0.01500000
'0:11.688',-0.04000000,0.02000000
'0:11.690',-0.04500000,0.02000000
'0:11.692',-0.06000000,0.02500000
'0:11.694',-0.07500000,0.02500000
'0:11.696',-0.09000000,0.02500000
'0:11.698',-0.07000000,0.02500000
'0:11.700',-0.07000000,0.02500000
'0:11.702',-0.07000000,0.02500000
'0:11.704',-0.07000000,0.02500000
'0:11.706',-0.04000000,0.03500000
'0:11.708',0.00500000,0.05000000
'0:11.710',0.03000000,0.07500000
'0:11.712',0.07000000,0.11500000
'0:11.714',0.11000000,0.16500000
'0:11.716',0.15000000,0.22500000
'0:11.718',0.20000000,0.30000000
'0:11.720',0.27500000,0.37500000
'0:11.722',0.37000000,0.45000000
'0:11.724',0.48500000,0.51500000
'0:11.726',0.58000000,0.57000000
'0:11.728',0.61000000,0.60500000
'0:11.730',0.57000000,0.62000000
'0:11.732',0.50500000,0.61000000
'0:11.734',0.44000000,0.58000000
'0:11.736',0.38000000,0.52000000
'0:11.738',0.34000000,0.44500000
'0:11.740',0.28500000,0.35500000
'0:11.742',0.20000000,0.26000000
'0:11.744',0.07500000,0.17000000
'0:11.746',-0.02000000,0.08500000
'0:11.748',-0.11000000,0.02000000
'0:11.750',-0.15500000,-0.03000000
'0:11.752',-0.15000000,-0.05500000
'0:11.754',-0.12500000,-0.06500000
'0:11.756',-0.11000000,-0.05500000
'0:11.758',-0.09000000,-0.03000000
'0:11.760',-0.05000000,0.00000000
'0:11.762',-0.02000000,0.03000000
'0:11.764',0.00500000,0.05500000
'0:11.766',0.02500000,0.07500000
'0:11.768',0.02000000,0.08500000
'0:11.770',0.00000000,0.09000000
'0:11.772',-0.01000000,0.08500000
'0:11.774',-0.02000000,0.08500000
'0:11.776',-0.01000000,0.08000000
'0:11.778',0.00000000,0.07500000
'0:11.780',0.00000000,0.07500000
'0:11.782',0.00000000,0.07500000
'0:11.784',0.00000000,0.07500000
'0:11.786',-0.00500000,0.07500000
'0:11.788',-0.01000000,0.07500000
'0:11.790',-0.01500000,0.07500000
'0:11.792',-0.00500000,0.07500000
'0:11.794',-0.01500000,0.07500000
'0:11.796',-0.00500000,0.07500000
'0:11.798',0.00500000,0.07500000
'0:11.800',0.00500000,0.07500000
'0:11.802',0.02000000,0.08000000
'0:11.804',0.03000000,0.08500000
'0:11.806',0.04000000,0.09000000
'0:11.808',0.01500000,0.09500000
'0:11.810',-0.00500000,0.09500000
'0:11.812',-0.01500000,0.09500000
'0:11.814',-0.02000000,0.09500000
'0:11.816',-0.01500000,0.09000000
'0:11.818',0.00000000,0.09000000
'0:11.820',0.02000000,0.08500000
'0:11.822',0.02000000,0.08000000
'0:11.824',0.03500000,0.08000000
'0:11.826',0.03500000,0.08500000
'0:11.828',0.02000000,0.08500000
'0:11.830',0.01000000,0.09000000
'0:11.832',0.00500000,0.09500000
'0:11.834',0.00000000,0.10000000
'0:11.836',0.00000000,0.10000000
'0:11.838',0.02500000,0.10000000
'0:11.840',0.04000000,0.10000000
'0:11.842',0.02500000,0.10000000
'0:11.844',0.04000000,0.10000000
'0:11.846',0.05500000,0.10000000
'0:11.848',0.03000000,0.10000000
'0:11.850',0.02000000,0.10500000
'0:11.852',0.02500000,0.10500000
'0:11.854',0.01500000,0.11000000
'0:11.856',0.01000000,0.11000000
'0:11.858',0.01000000,0.11000000
'0:11.860',0.02500000,0.11000000
'0:11.862',0.03000000,0.11000000
